,name,address,kurtosis_oxygen,pregnant,education-num,relationship,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,education,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss
87,Raymond Patterson,"092 Moore Garden Apt. 628
Jessemouth, CO 90790",-0.045378657,f,10.0, Own-child,25.82328587,8.3515625,74.26902220000002,0.0,-1.4278078859999999,5.07825477,"Adm-clerical|United-States
Never-married -- Private|Black", Some-college,317443.0,1.0,37.2362789, <=50K,132.91638799999998,15.0,0.0
88,Brett Dickinson,"728 Molly Valleys Apt. 168
East Teresashire, FL 21061",-0.681893341,f,12.0, Husband,5.267121878999999,66.53125,73.37278599,0.0,-0.41529506,1.9358087380000002,"?|United-States
Married-civ-spouse -- ?|Black", Assoc-acdm,106707.0,1.0,40.78467419, >50K,152.0886288,20.0,0.0
89,Leon Fleming,"2351 Brian Route Suite 878
Port Richard, SC 66708",13.98180856,f,13.0, Not-in-family,-0.5217515779999999,125.3984375,14.5571234,0.0,205.75913490000002,0.111789383,"Prof-specialty|United-States
Never-married -- Private|White", Bachelors,110200.0,0.0,56.23699014, <=50K,1.128762542,40.0,0.0
90,William Powell,"708 Reeves Pines
South Joshua, CT 33462",4.160176446,FALSE,7.0, Husband,0.015481336000000004,136.1015625,40.0258565,0.0,16.58034372,-0.10901291,"Craft-repair|United-States
Married-civ-spouse -- Self-emp-not-inc|White", 11th,348771.0,0.0,44.08866065, <=50K,9.903010033,36.0,0.0
91,Steven Alter,"646 Ramos Points
New Heatherstad, AZ 29697",3.744950977,f,9.0, Own-child,8.847333544,67.7734375,41.62505693,0.0,13.44407137,2.399875708,"Other-service|United-States
Never-married -- Private|White", HS-grad,174592.0,1.0,36.34023572, <=50K,11.83862876,25.0,0.0
92,John Adams,"55053 Jimmy Walks Suite 002
South Diana, NE 08403",7.95005399,f,4.0, Own-child,-0.604350304,125.953125,16.67987274,0.0,80.24613579,0.049413418,"Handlers-cleaners|United-States
Divorced -- Private|White", 7th-8th,93056.0,0.0,59.96950519, <=50K,2.9347826089999995,40.0,0.0
93,Miguel Harrison,"69702 Nolan Row
West Erika, AR 02324",8.704686005,f,13.0, Husband,2.779660778,91.734375,16.47325669,0.0,91.08918916,0.48675016299999996,"Exec-managerial|Puerto-Rico
?? -- Private|Other", Bachelors,211759.0,0.0,35.36340012, <=50K,2.6797658859999998,40.0,0.0
94,James Deese,"4795 Martinez Vista Apt. 520
Griffithshire, ID 69982",9.869341629,f,9.0, Own-child,-0.335522592,115.1171875,16.97300385,0.0,115.24218909999998,0.047136936,"Tech-support|United-States
Never-married -- Private|White", HS-grad,172232.0,0.0,52.99050934, <=50K,2.352842809,50.0,0.0
95,John Wagers,"777 Bonilla Avenue
Loriborough, NC 79735",4.893755067,f,10.0, Unmarried,3.9824731989999997,81.453125,31.99910649,0.0,23.58071653,0.6705561529999999,"Exec-managerial|United-States
Divorced -- Local-gov|White", Some-college,190748.0,0.0,34.35314291, <=50K,6.8051839460000005,35.0,0.0
96,Christopher Mosley,"PSC 8837, Box 1535
APO AP 88741",8.425651975,f,14.0, Husband,-0.003708587,102.0390625,17.00168373,0.0,82.16660513,0.310186033,"Prof-specialty|?
Married-civ-spouse -- State-gov|White", Masters,202699.0,0.0,50.01381096, >50K,2.415551839,42.0,2377.0
97,Matthew Dias,"3371 Natasha Stream Apt. 300
Hillport, HI 77209",1.0156876609999999,f,14.0, Husband,10.50467693,,50.97228209,,0.495303231,3.217384472,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Masters,196084.0,1.0,43.89780557, <=50K,107.1020067,55.0,0.0
98,William Billings,"93781 Deborah Divide Apt. 659
Jacobsport, NM 57049",3.212310711,f,15.0, Husband,3.9114211560000003,101.4765625,51.28790079,0.0,9.556100387999999,1.39314485,"Sales|United-States
Married-civ-spouse -- Private|White", Prof-school,237713.0,1.0,38.995785999999995, >50K,16.89464883,99.0,2415.0
99,Dewey Laflamme,"115 Jessica Points Suite 592
Cannonfurt, MN 80773",8.499156828,F,11.0, Husband,0.174917966,109.4296875,17.69310055,0.0,88.9856535,0.268363475,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Assoc-voc,180096.0,0.0,50.26456313, >50K,3.136287625,50.0,0.0
100,Michael Knapp,"9092 Elizabeth Harbor Apt. 691
Port David, NE 26016",9.708836093,f,11.0, Own-child,1.881021871,102.03125,14.55399494,0.0,120.3259472,0.561365225,"Exec-managerial|United-States
Never-married -- Private|White", Assoc-voc,306779.0,0.0,36.57781463, <=50K,2.409698997,35.0,0.0
101,Clark Monahan,"USS Graves
FPO AE 80852",2.374916068,f,9.0, Unmarried,35.61346695,12.765625,48.90039447,0.0,5.515552218,5.8794986620000005,"Adm-clerical|United-States
Separated -- State-gov|White", HS-grad,119421.0,1.0,31.97007497, <=50K,24.60702341,35.0,625.0
102,Herbert Spencer,"4403 Gina Groves
Deanfort, WY 24256",8.521713784,f,9.0, Husband,0.432321302,120.78125,15.34603622,0.0,95.56393579,0.006859746,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,109952.0,0.0,42.76003857, <=50K,2.819397993,40.0,0.0
103,Steven Hitch,"13034 Tina Glens Apt. 631
Jeremyville, KY 67523",16.30574295,f,9.0, Not-in-family,-0.14155499900000001,100.78125,10.11939731,0.0,354.3771607,0.280104432,"Adm-clerical|United-States
Separated -- Private|White", HS-grad,581071.0,0.0,52.56765544, >50K,1.2023411370000001,48.0,0.0
104,Jeffrey Qualls,"1269 Shelby Plaza
North Louisfort, AK 13983",3.513019199,f,9.0, Not-in-family,3.3512769689999997,95.3515625,47.47480536,0.0,11.30599897,1.280502609,"Other-service|United-States
Divorced -- Private|White", HS-grad,50163.0,1.0,41.82881592, <=50K,14.10367893,30.0,0.0
105,David Sanders,"4780 Joseph Mount
Jonesshire, RI 87231",13.01122027,TRUE,3.0, Unmarried,0.164212031,104.59375,12.2071882,0.0,210.05543540000002,0.425018303,"Machine-op-inspct|United-States
Widowed -- Private|White", 5th-6th,83401.0,0.0,52.0587765, <=50K,1.4540133780000002,40.0,0.0
106,Michael Roman,"9202 Smith Course
North Stevenburgh, WV 59800",1.586397716,f,13.0, Husband,4.277561333,51.3046875,65.63761639,0.0,1.354502915,2.266264101,"Exec_managerial|United-States
nan -- Private|Black", Bachelors,523484.0,1.0,55.13202316, >50K,40.35785953,40.0,0.0
107,Robert Richey,"1854 Nicole Courts
South Jeremyside, NC 39011",0.610825109,f,3.0, Husband,13.04605745,19.4140625,61.41001406,0.0,-0.194554797,3.7050142939999997,"Handlers-cleaners|Mexico
Married-civ-spouse -- Private|White", 5th-6th,308237.0,1.0,46.19109887, <=50K,96.02842809,40.0,0.0
108,Kevin Ruiz,"62421 Sandoval Creek
Matthewborough, MD 89386",5.69367877,f,8.0, Unmarried,1.047006985,104.3984375,31.43174599,0.0,32.72252724,0.529472406,"?|United-States
Separated -- ?|Black", 12th,133278.0,1.0,45.17506569, <=50K,5.922240802999999,53.0,0.0
109,Willie Braithwaite,"729 Medina Hills
Johnsonside, NV 57009",13.863079500000001,f,11.0, Husband,4.786204256,80.359375,11.96201581,0.0,229.1983469,0.9378847770000001,"Craft-repair|United-States
?? -- Private|White", Assoc-voc,79531.0,0.0,33.67392685, >50K,1.127926421,40.0,0.0
110,Ernest Thorson,"072 Brown Row
Fitzpatrickview, OH 35177",14.92906941,FALSE,-1400.0, Not-in-family,-0.15408586300000002,134.84375,11.19071551,4865.0,276.34817680000003,-0.09157280699999999,"Prof-specialty|United-States
Never-married -- Local-gov|White", Masters,230912.0,0.0,54.28015255, <=50K,1.1948160540000001,40.0,0.0
111,John Casares,"Unit 2369 Box 4871
DPO AA 98117",8.019439061,f,12.0, Own-child,0.282146933,127.1875,17.18295037,0.0,78.35186627,-0.26180354,"Craft_repair|United-States
Never-married -- private|White", Assoc-acdm,160623.0,0.0,46.43640645, <=50K,3.073578595,40.0,0.0
112,William Mccorkle,"6898 Wyatt Lock
North Brenda, AR 62449",7.591025041,f,9.0, Own-child,0.08764916699999999,114.8515625,22.30752972,0.0,59.74558737,0.14242548,"Transport-moving|United-States
Never-married -- Self-emp-not-inc|White", HS-grad,344351.0,1.0,44.30347931, <=50K,3.16722408,40.0,0.0
113,Robert Littlefield,"22461 Daniel Gardens Apt. 635
West Donnachester, KS 93391",6.63225188,f,, Not-in-family,-0.26128624,130.859375,28.19430952,0.0,44.49192218,-0.077207062,"Adm-clerical|United-States
Widowed -- Local-gov|White", Some-college,180869.0,0.0,51.75433774, <=50K,4.461538462,35.0,0.0
114,Kevin Bouie,"39378 Chaney Lake
West Robertton, MS 59367",10.83986713,f,13.0, Own-child,2.7315107189999996,96.6875,17.2142801,0.0,121.57270009999999,0.52459286,"Exec-managerial|United-States
nan -- Private|White", Bachelors,60358.0,0.0,35.75038243, <=50K,1.705685619,40.0,0.0
115,Travis Gordon,"283 Erin Shoal Suite 767
Rodneymouth, PA 85306",6.4950508639999995,f,9.0, Husband,-0.27900438699999996,140.46875,29.42482285,0.0,43.50545491,-0.116063931,"Protective-serv|United-States
Married-civ-spouse -- State-gov|White", HS-grad,127651.0,0.0,51.74032783, <=50K,5.005852843,40.0,0.0
116,Patrick Luneau,"49881 Dylan Point
Port Heather, IN 68247",1.794145535,f,9.0, Not-in-family,10.1211675,42.3515625,65.24427121,0.0,2.209126978,3.175923998,"Adm-clerical|United-States
Widowed -- Private|White", HS-grad,210082.0,1.0,44.29527871, <=50K,36.95568562,40.0,0.0
117,Robert Morin,"897 Elizabeth Lights Apt. 249
Humphreyview, MS 32423",8.773191139,f,10.0, Own-child,-0.37563299,136.75,17.02186298,0.0,93.93228545,-0.052008411,"?|United-States
Never-married -- ?|White", Some-college,117618.0,0.0,49.95560529, <=50K,2.805183946,40.0,0.0
118,Jimmie Ralston,"3391 Deanna Loaf
Ibarraview, CA 89732",6.557742635,f,10.0, Husband,0.059941079,120.6328125,29.14535925,0.0,43.60279139,0.152860409,"Machine_op_inspct|United-States
Married-civ-spouse -- Private|Black", Some-college,267252.0,0.0,44.24044231, >50K,4.857023411,40.0,1902.0
119,Luciano Armstrong,"152 Carlos Shore
Justinmouth, MA 24053",9.663050047,f,9.0, Wife,2.7579465819999998,93.7578125,17.48456078,0.0,99.93518977,0.726364291,"Farming-fishing|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,178948.0,0.0,35.86557936, <=50K,2.00083612,50.0,0.0
120,Joel Reyes,"076 Donald Wall Suite 520
Youngport, VA 83308",0.721158338,f,12.0, Husband,38.47727791,13.796875,68.01215788,0.0,-0.354039516,6.0996139760000005,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Assoc-acdm,221172.0,1.0,31.31701798, >50K,68.7541806,50.0,0.0
121,David Shipley,"PSC 8891, Box 5731
APO AE 97510",18.70786638,f,10.0, Unmarried,-0.0853436,100.171875,10.28223788,0.0,397.31116569999995,0.179301829,"Adm_clerical|United-States
Married-spouse-absent -- Local-gov|Black", Some-college,97136.0,0.0,49.81733969, <=50K,0.705685619,40.0,0.0
122,Brian Burkhart,"965 Phillips Plaza Suite 305
Port Monique, HI 87438",10.15411008,f,, Other-relative,-0.31871565399999996,138.234375,19.30755998,0.0,110.58456329999999,0.024652389,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,105908.0,0.0,53.10389057, <=50K,2.3586956519999998,70.0,0.0
123,Alex Martin,"02993 Taylor Tunnel Suite 928
Jeremyberg, IN 66247",5.204713906,f,13.0, Wife,0.022281343999999998,126.5546875,35.68377854,0.0,26.15730259,-0.127707255,"?|United-States
Married-civ-spouse -- ?|White", Bachelors,335427.0,0.0,47.6221798, >50K,6.918896321,20.0,0.0
124,Michael Henson,"6096 Edwards Camp Suite 572
North Samantha, ME 41798",0.191543281,f,11.0, Husband,37.86874123,11.21875,76.52752946,4386.0,-1.020215434,5.9923649910000005,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Assoc-voc,219546.0,1.0,30.97351124, >50K,97.44565217,44.0,0.0
125,Dennis Reese,"66312 Sellers Manor
Hallview, TX 13605",0.27344841,f,9.0, Unmarried,39.75576706,10.015625,74.32885883,0.0,-1.0638179540000001,6.180543919,"Machine_op_inspct|United-States
Widowed -- Private|Black", HS-grad,205175.0,1.0,30.85601248, <=50K,100.20652170000001,37.0,0.0
126,Todd Mckenzie,"73330 Theresa Cape Suite 201
Johnsonmouth, CA 85749",-2.597871861,FALSE,6.0, Own-child,-1.469010271,125.125,44.49071876,0.0,6.6139425460000005,0.354154354,"Other-service|United-States
Never-married -- Self-emp-inc|Black", 10th,325171.0,0.0,75.10763109999998, <=50K,217.3712375,35.0,0.0
127,Roy Moore,"PSC 7520, Box 5380
APO AE 24864",10.23719707,f,16.0, Husband,0.48204983799999995,130.8984375,13.05912116,0.0,144.6349517,-0.14070359699999999,"Prof-specialty|United-States
nan -- Private|White", Doctorate,314149.0,0.0,42.94433895, >50K,2.078595318,50.0,0.0
128,Rudolph Bourque,"9405 Long Turnpike
Danielland, MO 34367",5.938614332999999,f,9.0, Own-child,0.308553175,126.5546875,28.88093517,0.0,34.91794317,0.38031776100000003,"Sales|Mexico
Never-married -- Private|White", HS-grad,216825.0,1.0,45.01333285, <=50K,4.983277592,25.0,0.0
129,Kenneth Wilson,"68441 Wu Route
Lake Thomasfort, DC 91858",7.977269659,f,9.0, Not-in-family,1.298143915,81.953125,23.71193545,0.0,68.12710465,1.031327331,"Craft-repair|United-States
Divorced -- Private|White", HS-grad,178686.0,1.0,48.55214004, <=50K,3.7366220739999996,40.0,0.0
130,Louie Payton,"158 Laura Causeway Apt. 178
Roytown, WA 42950",8.17373798,FALSE,9.0, Not-in-family,-0.447538557,112.0078125,16.27824948,0.0,83.25530782,0.167162487,"Machine-op-inspct|El-Salvador
nan -- Private|White", HS-grad,128509.0,0.0,54.19200473, <=50K,2.843645485,38.0,0.0
131,John Phipps,"523 Valencia Port
Lake Caitlinhaven, CO 23919",15.41369993,f,9.0, Husband,0.902060238,108.234375,12.14579623,0.0,271.11492069999997,0.344319086,"Machine_op_inspct|United-States
Married-civ-spouse -- Private|White", HS-grad,193494.0,0.0,42.47544960000001, >50K,1.0551839459999999,40.0,0.0
132,Ronald Duffy,"0301 Mullins Divide
Roblesview, KY 68303",0.07151163099999999,F,14.0, Unmarried,-0.11875283,114.8671875,79.99703191,0.0,-1.92900389,0.383533274,"Prof-specialty|United-States
Divorced -- Private|White", Masters,372525.0,0.0,50.47607278, <=50K,78.30183946,48.0,0.0
133,Patrick Spears,"2580 Greene Walks
Delgadobury, TN 13616",5.119911409,f,1000.0, Own-child,0.365553752,111.5390625,28.59645957,0.0,30.11055342,0.517600225,"Sales|United-States
Never-married -- Private|White", Some-college,170482.0,0.0,50.55750166, <=50K,6.918060201,45.0,0.0
134,Juan Muirhead,"22687 Michelle Springs Suite 659
Robertville, AZ 11754",9.729833309,f,10.0, Not-in-family,0.13989171,111.3046875,16.70742211,0.0,112.77962169999999,0.21472181899999998,"Prof_specialty|United-States
Never-married -- Private|White", Some-college,41356.0,0.0,47.02983737, <=50K,2.497491639,40.0,0.0
135,Joseph Russell,"276 Amanda Cove
South Victoriaberg, OR 21765",8.108129205,f,10.0, Not-in-family,-0.034613806000000004,114.6640625,18.56688165,0.0,77.14932785,0.030571282999999998,"Sales|Mexico
Married-spouse-absent -- Private|White", Some-college,235556.0,0.0,48.60093835, <=50K,2.998327759,45.0,0.0
136,Steven Richardson,"6646 Santos Mission Suite 650
Lake Charles, UT 06861",3.098635135,f,, Not-in-family,-0.323834186,130.7578125,42.65100973,0.0,8.830962332,-0.029986306,"Sales|United-States
Widowed -- Private|White", Some-college,163385.0,0.0,50.02682813, >50K,14.42307692,35.0,0.0
137,Eric Winkler,"09115 Ward Bypass
Smithchester, MO 87538",6.543419575,f,9.0, Not-in-family,1.287524951,111.0859375,21.42991124,0.0,48.11960738,0.222893201,"Adm-clerical|United-States
Divorced -- Private|White", HS-grad,20296.0,0.0,38.69250318, >50K,3.8971571910000002,37.0,0.0
138,Dennis Martin,"1100 Andrew Fork Apt. 645
New Ryan, CA 48399",6.60023904,f,6.0,,,,,0.0,55.81649025,0.537863112,"Sales|United-States
Never-married -- Private|White", 10th,156822.0,0.0,,,3.626254181,25.0,1762.0
139,Sonny Mcelhaney,"USS Hurst
FPO AE 35342",8.216918759,F,13.0, Wife,1.2188354909999999,90.9921875,19.80935656,0.0,74.58950321,0.548301863,"Prof-specialty|Cuba
Married-civ-spouse -- Private|Black", Bachelors,338409.0,0.0,43.89805237, <=50K,2.7382943139999996,40.0,0.0
140,Jimmy Lewis,"30822 Jorge Skyway Suite 941
South Andrea, GA 86694",8.300877343,f,15.0, Husband,0.6926707540000001,116.984375,15.83007331,15024.0,87.58488688,0.13551891800000002,"Prof-specialty|United-States
Married-civ-spouse -- Self-emp-inc|White", Prof-school,54190.0,0.0,40.62999669, >50K,2.647157191,40.0,0.0
141,Lorenzo Larson,"09214 Tracy Lodge
Port Justin, MD 62772",11.23667185,f,10.0, Husband,-0.004348699,113.140625,12.4669127,7298.0,171.6452737,0.428084454,"?|United-States
Married-civ-spouse -- ?|White", Some-college,191118.0,0.0,47.98449202, >50K,1.8469899669999998,40.0,0.0
142,Alfred Emberton,"43759 Miller Expressway
North Jonathanshire, WV 44567",3.1795771389999996,f,, Husband,3.8220593430000003,85.421875,48.12052136,0.0,8.903374507,1.196993026,"?|United-States
Married-civ-spouse -- ?|White", Doctorate,351402.0,1.0,40.9633238, <=50K,14.96070234,70.0,0.0
143,Albert Jones,"822 Estrada Coves
Lisachester, SC 57786",21.15914108,f,9.0, Husband,1.060546304,93.234375,9.053711969,0.0,540.0770482999999,0.5564881429999999,"Craft_repair|United-States
Married-civ-spouse -- Private|White", HS-grad,68469.0,0.0,41.81553322, <=50K,0.656354515,40.0,0.0
144,Brian Orozco,"699 Powell Gardens Apt. 171
Sloanland, HI 67035",14.73761282,f,13.0, Unmarried,0.456663495,150.78125,13.0749064,0.0,230.88142620000002,0.016869536,"Prof-specialty|France
Divorced -- Local-gov|White", Bachelors,116163.0,0.0,43.82902461, <=50K,1.0,50.0,0.0
145,Matthew Saunders,"Unit 4679 Box 0286
DPO AA 49260",7.93232101,f,9.0, Not-in-family,0.47877679100000003,124.921875,20.6732129,0.0,68.84885197,0.257496662,"Craft_repair|United-States
Never-married -- Private|White", HS-grad,142675.0,0.0,44.7108085, <=50K,3.1647157189999997,40.0,0.0
146,Joseph Capley,"012 Rebecca Manor
Port Mirandaview, AZ 17394",9.400106708,T,11.0, Unmarried,-0.153749247,128.9375,16.11323114,0.0,106.26069550000001,0.012017385,"Exec-managerial|United-States
Divorced -- Federal-gov|Black", Assoc-voc,216453.0,0.0,49.1540547, <=50K,2.491638796,45.0,0.0
147,Todd Flanagan,"2167 Wells Shoals Apt. 264
East Brianshire, RI 40818",8.08768427,f,, Wife,3.660842118,81.1171875,16.79887706,0.0,78.76405109999997,0.7608988640000001,"Exec-managerial|Trinadad&Tobago
Married-civ-spouse -- State-gov|Black", Some-college,462832.0,0.0,34.88297872, <=50K,2.733277592,40.0,0.0
148,Mike Simms,"329 Gregory Trail Apt. 421
Shelbyland, IA 55163",2.492557473,F,9.0, Not-in-family,4.797428213,78.21875,54.93860141,0.0,4.843070238999999,1.5403874819999999,"Adm-clerical|United-States
Never-married -- Private|White", HS-grad,169037.0,1.0,40.63787056, <=50K,21.15050167,40.0,0.0
149,William Hope,"Unit 1906 Box 9918
DPO AA 04281",7.333455385,f,16.0, Unmarried,0.510185175,115.0546875,23.24370363,0.0,56.31692888,0.118165382,"Prof-specialty|United-States
Married-spouse-absent -- Private|Amer-Indian-Eskimo", Doctorate,31387.0,0.0,41.58355831, <=50K,3.517558528,40.0,0.0
150,Vincent Rosa,"95602 Gordon Junctions
North Meganbury, OR 60560",5.833976862999999,f,9.0, Unmarried,-0.134392329,110.4765625,20.75113003,0.0,39.55598706,0.278033015,"Adm-clerical|United-States
Divorced -- Private|White", HS-grad,239284.0,0.0,48.85229089, <=50K,4.222408027,40.0,0.0
151,Gene Davis,"0115 Gray Fort
Mcdonaldstad, AR 90729",0.917680666,f,13.0, Husband,29.66674991,23.7421875,71.63100998,0.0,-0.147970458,5.345395214,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Bachelors,266135.0,1.0,34.00120542, >50K,80.71070234,50.0,0.0
152,Danny Tucker,"8075 Howell Throughway Apt. 407
Williamstad, ND 48936",9.179244286,f,13.0, Not-in-family,0.725825273,100.3984375,17.3308743,0.0,93.43444343,0.301167055,"Exec-managerial|United-States
nan -- Federal-gov|Black", Bachelors,308027.0,0.0,43.28671488, <=50K,2.194816054,40.0,0.0
153,Charles Gonzales,"23953 Amber Falls
South Dominiquefurt, LA 83266",6.639322143999999,f,13.0, Husband,0.8584979640000001,127.234375,20.02929456,7298.0,50.34952821,0.057606557,"Other-service|United-States
Married-civ-spouse -- Private|White", Bachelors,39484.0,0.0,43.68468059, >50K,3.717391304,42.0,0.0
